,task,entry,dev_performance,test_performance
100,glue-qnli,glue-qnli_16_87,0.71875,0.5632436390261761
101,glue-qnli,mean,0.71875,0.5707852828116419
102,glue-qnli,std,0.04841229182759271,0.0384892692729935
103,,,,
104,hatexplain,hatexplain_16_100,0.6008905457181318,0.2017531222799329
105,hatexplain,hatexplain_16_13,0.5892255892255892,0.2773858220866321
106,hatexplain,hatexplain_16_21,0.5678981106612685,0.1161279629431936
107,hatexplain,hatexplain_16_42,0.4955908289241622,0.0809109273001764
108,hatexplain,hatexplain_16_87,0.514900153609831,0.245515044037882
109,hatexplain,mean,0.5537010456277965,0.1843385757295634
110,hatexplain,std,0.041407016987233036,0.07490471669686986
111,,,,
112,quoref,quoref_32_100,0.5208333333333333,0.3810776439808698
113,quoref,quoref_32_13,0.6268939393939393,0.3841726373984438
114,quoref,quoref_32_21,0.4434523809523809,0.3691758659500595
115,quoref,quoref_32_42,0.4569444444444444,0.3754107302494399
116,quoref,quoref_32_87,0.5406249999999999,0.4103637654506141
117,quoref,mean,0.5177498196248196,0.3840401286058854
118,quoref,std,0.06582191710710736,0.014121901789506409
119,,,,
120,race-high,race-high_32_100,0.4375,0.334975369458128
121,race-high,race-high_32_13,0.375,0.2697768762677485
122,race-high,race-high_32_21,0.40625,0.3170095624456679
123,race-high,race-high_32_42,0.53125,0.3190379600115908
124,race-high,race-high_32_87,0.53125,0.2549985511445957
125,race-high,mean,0.45625,0.2991596638655462
126,race-high,std,0.06434768838116875,0.03101639046650906
127,,,,
128,samsum,samsum_32_100,0.4392618576564436,0.3947229501535613
129,samsum,samsum_32_13,0.4245656973434138,0.344555556915855
130,samsum,samsum_32_21,0.3821694507684,0.3790300540002657
131,samsum,samsum_32_42,0.3678493688184116,0.3686256525443035
132,samsum,samsum_32_87,0.4252495835310877,0.3851513757761258
133,samsum,mean,0.40781919162355135,0.3744171178780223
134,samsum,std,0.027670927718970253,0.01717023116036658
135,,,,
136,superglue-rte,superglue-rte_16_100,0.65625,0.5595667870036101
137,superglue-rte,superglue-rte_16_13,0.59375,0.5270758122743683
138,superglue-rte,superglue-rte_16_21,0.65625,0.5487364620938628
139,superglue-rte,superglue-rte_16_42,0.5625,0.5054151624548736
140,superglue-rte,superglue-rte_16_87,0.75,0.5018050541516246
141,superglue-rte,mean,0.64375,0.5285198555956678
142,superglue-rte,std,0.06434768838116875,0.02290072422693675
143,,,,
144,tweet_eval-irony,tweet_eval-irony_16_100,0.3957033957033957,0.3388654198785719
145,tweet_eval-irony,tweet_eval-irony_16_13,0.5195195195195195,0.5602296470630008
146,tweet_eval-irony,tweet_eval-irony_16_21,0.5625,0.5385743903296085
147,tweet_eval-irony,tweet_eval-irony_16_42,0.625,0.3200392692632161
148,tweet_eval-irony,tweet_eval-irony_16_87,0.716256157635468,0.537523107812873
149,tweet_eval-irony,mean,0.5637958145716766,0.4590463668694541
150,tweet_eval-irony,std,0.10696470374942663,0.10628997580189825
151,,,,
152,wiki_split,wiki_split_32_100,0.871236695253304,0.8672063428832284
153,wiki_split,wiki_split_32_13,0.8839372722953789,0.8810373419298896
154,wiki_split,wiki_split_32_21,0.8989443313339263,0.8747249607077258
155,wiki_split,wiki_split_32_42,0.9005385716476808,0.8706045969031547
156,wiki_split,wiki_split_32_87,0.8717362286391526,0.8851819147263904
157,wiki_split,mean,0.8852786198338884,0.8757510314300777
158,wiki_split,std,0.012664825451451563,0.006594496952443328
159,,,,
