,prefix,lr,bsz,dev_performance,test_performance
0,wiki_qa_32_100,0.0005,8,0.6362737830491723,0.10359571294336797
1,wiki_qa_32_100,0.0003,8,0.5515515515515517,0.3109103349167155
2,wiki_qa_32_100,0.0002,8,0.6577540106951872,0.409033632484214
3,wiki_qa_32_100,0.0001,8,0.6235294117647059,0.4389149287865408
4,wiki_qa_32_100_best,0.0002,8,0.6577540106951872,0.409033632484214
5,wiki_qa_32_13,0.0005,8,0.4545454545454546,0.21550897063430155
6,wiki_qa_32_13,0.0003,8,0.5789473684210527,0.3749576181733273
7,wiki_qa_32_13,0.0002,8,0.6618867924528302,0.3980081284956307
8,wiki_qa_32_13,0.0001,8,0.571619812583668,0.32776884553884106
9,wiki_qa_32_13_best,0.0002,8,0.6618867924528302,0.3980081284956307
10,wiki_qa_32_21,0.0005,8,0.6618867924528302,0.3581047750029529
11,wiki_qa_32_21,0.0003,8,0.6069761729304839,0.1048360314637737
12,wiki_qa_32_21,0.0002,8,0.5921568627450979,0.23958919717555097
13,wiki_qa_32_21,0.0001,8,0.703052503052503,0.3117968422914124
14,wiki_qa_32_21_best,0.0001,8,0.703052503052503,0.3117968422914124
15,wiki_qa_32_42,0.0005,8,0.6085148030340103,0.07421534957138727
16,wiki_qa_32_42,0.0003,8,0.6652552926525529,0.3502194974908507
17,wiki_qa_32_42,0.0002,8,0.7290161892901619,0.34317568428211964
18,wiki_qa_32_42,0.0001,8,0.6014943960149439,0.34428358983519125
19,wiki_qa_32_42_best,0.0002,8,0.7290161892901619,0.34317568428211964
20,wiki_qa_32_87,0.0005,8,0.6092796092796093,0.3594924418701977
21,wiki_qa_32_87,0.0003,8,0.6559139784946237,0.03813628100246721
22,wiki_qa_32_87,0.0002,8,0.619736502195815,0.3175930203320254
23,wiki_qa_32_87,0.0001,8,0.6871945259042034,0.423907138613021
24,wiki_qa_32_87_best,0.0001,8,0.6871945259042034,0.423907138613021
