,prefix,lr,bsz,dev_performance,test_performance
0,dbpedia_14_32_100,0.5,8,0.794844179355759,0.5891225906168484
1,dbpedia_14_32_100,0.4,8,0.8559666029838426,0.6188083448073552
2,dbpedia_14_32_100,0.3,8,0.7245532205569188,0.5687862099066116
3,dbpedia_14_32_100,0.2,8,0.7019038035839111,0.46871130041103753
4,dbpedia_14_32_100_best,0.4,8,0.8559666029838426,0.6188083448073552
5,dbpedia_14_32_13,0.5,8,0.9072848149132514,0.5442911214382303
6,dbpedia_14_32_13,0.4,8,0.9073001043162333,0.6505481368654062
7,dbpedia_14_32_13,0.3,8,0.7528981032284014,0.48890628028274424
8,dbpedia_14_32_13,0.2,8,0.8378741034823983,0.581337965224086
9,dbpedia_14_32_13_best,0.4,8,0.9073001043162333,0.6505481368654062
10,dbpedia_14_32_21,0.5,8,0.9095041318697231,0.5038522027255007
11,dbpedia_14_32_21,0.4,8,0.7984313884079484,0.49899207802143697
12,dbpedia_14_32_21,0.3,8,0.8402318917241873,0.5157811910121048
13,dbpedia_14_32_21,0.2,8,0.7733917578469355,0.43107637004889054
14,dbpedia_14_32_21_best,0.5,8,0.9095041318697231,0.5038522027255007
15,dbpedia_14_32_42,0.5,8,0.9932986624230864,0.5954915324172786
16,dbpedia_14_32_42,0.4,8,0.991056137247895,0.5478563163167703
17,dbpedia_14_32_42,0.3,8,0.9888269360310079,0.7598861798838317
18,dbpedia_14_32_42,0.2,8,0.8209975166752828,0.6263408415081972
19,dbpedia_14_32_42_best,0.5,8,0.9932986624230864,0.5954915324172786
20,dbpedia_14_32_87,0.5,8,0.9866005985821654,0.685495371477395
21,dbpedia_14_32_87,0.4,8,0.9865558756047763,0.7619948670600036
22,dbpedia_14_32_87,0.3,8,0.7896177432189312,0.5019654705870729
23,dbpedia_14_32_87,0.2,8,0.8328386590459647,0.5138708512443594
24,dbpedia_14_32_87_best,0.5,8,0.9866005985821654,0.685495371477395
