,task,entry,dev_performance,test_performance
99,glue-qnli,glue-qnli_16_42,0.53125,0.4986271279516749
100,glue-qnli,glue-qnli_16_87,0.6875,0.6362804319970712
101,glue-qnli,mean,0.675,0.5663188724144244
102,glue-qnli,std,0.08052561704203202,0.05140499678159994
103,,,,
104,hatexplain,hatexplain_16_100,0.3592592592592592,0.1791547754856832
105,hatexplain,hatexplain_16_13,0.5320561941251597,0.2830842530386496
106,hatexplain,hatexplain_16_21,0.602020202020202,0.2679013470186542
107,hatexplain,hatexplain_16_42,0.4337606837606838,0.1705750697572494
108,hatexplain,hatexplain_16_87,0.5400578364288041,0.3956323639787857
109,hatexplain,mean,0.4934308351188218,0.2592695618558044
110,hatexplain,std,0.08604671399340431,0.08187985461371317
111,,,,
112,quoref,quoref_32_100,0.5386904761904762,0.3909120747830425
113,quoref,quoref_32_13,0.5416666666666666,0.406508396024525
114,quoref,quoref_32_21,0.3854166666666666,0.3399322451741806
115,quoref,quoref_32_42,0.4999999999999999,0.4155476542573316
116,quoref,quoref_32_87,0.5989583333333333,0.4476439928052831
117,quoref,mean,0.5129464285714285,0.4001088726088725
118,quoref,std,0.07115772060580679,0.03534035967696535
119,,,,
120,race-high,race-high_32_100,0.375,0.3399014778325123
121,race-high,race-high_32_13,0.4375,0.3242538394668212
122,race-high,race-high_32_21,0.53125,0.3123732251521298
123,race-high,race-high_32_42,0.46875,0.3257026948710518
124,race-high,race-high_32_87,0.5625,0.2778904665314402
125,race-high,mean,0.475,0.31602434077079106
126,race-high,std,0.0667317390751957,0.020971580154607705
127,,,,
128,samsum,samsum_32_100,0.4178945766418603,0.3971339784436909
129,samsum,samsum_32_13,0.383756654710487,0.359024579887881
130,samsum,samsum_32_21,0.4060967730521621,0.3870574519215117
131,samsum,samsum_32_42,0.3510717841700287,0.3917611134904985
132,samsum,samsum_32_87,0.4406312940797403,0.3888557530729274
133,samsum,mean,0.39989021653085566,0.38476657536330194
134,samsum,std,0.03054846929678615,0.013315374897974646
135,,,,
136,superglue-rte,superglue-rte_16_100,0.65625,0.5126353790613718
137,superglue-rte,superglue-rte_16_13,0.625,0.4801444043321299
138,superglue-rte,superglue-rte_16_21,0.59375,0.4620938628158845
139,superglue-rte,superglue-rte_16_42,0.59375,0.5234657039711191
140,superglue-rte,superglue-rte_16_87,0.6875,0.5270758122743683
141,superglue-rte,mean,0.63125,0.5010830324909746
142,superglue-rte,std,0.03644344934278313,0.02556813171065095
143,,,,
144,tweet_eval-irony,tweet_eval-irony_16_100,0.3799864773495605,0.1491112094378709
145,tweet_eval-irony,tweet_eval-irony_16_13,0.6559139784946237,0.3677515459775184
146,tweet_eval-irony,tweet_eval-irony_16_21,0.746031746031746,0.264370908438705
147,tweet_eval-irony,tweet_eval-irony_16_42,0.6532019704433498,0.4784317302333963
148,tweet_eval-irony,tweet_eval-irony_16_87,0.6559139784946237,0.2714187219871013
149,tweet_eval-irony,mean,0.6182096301627809,0.3062168232149184
150,tweet_eval-irony,std,0.12422275434561827,0.11053384876827131
151,,,,
152,wiki_split,wiki_split_32_100,0.8937102800215202,0.8772008089776113
153,wiki_split,wiki_split_32_13,0.8824760144470059,0.8896251132203069
154,wiki_split,wiki_split_32_21,0.8959741981831302,0.8714192579800815
155,wiki_split,wiki_split_32_42,0.9024399632072172,0.8747659187534024
156,wiki_split,wiki_split_32_87,0.8688666724026175,0.8838168942812262
157,wiki_split,mean,0.8886934256522983,0.8793655986425257
158,wiki_split,std,0.01182287712594457,0.006543078350962333
159,,,,
160,yelp_polarity,yelp_polarity_16_100,1.0,0.949318216558965
161,yelp_polarity,yelp_polarity_16_13,0.9372549019607844,0.9506577025274076
162,yelp_polarity,yelp_polarity_16_21,1.0,0.9399012949522916
163,yelp_polarity,yelp_polarity_16_42,1.0,0.9557815088438022
164,yelp_polarity,yelp_polarity_16_87,1.0,0.9584210497521504
165,yelp_polarity,mean,0.987450980392157,0.9508159545269234
166,yelp_polarity,std,0.02509803921568623,0.006385800801853449
167,,,,
