,prefix,lr,bsz,dev_performance,test_performance
0,ethos-race_16_100,0.5,8,0.906158357771261,0.8701492537313433
1,ethos-race_16_100,0.4,8,0.9054187192118226,0.8051679586563307
2,ethos-race_16_100,0.3,8,0.875,0.694270435446906
3,ethos-race_16_100,0.2,8,0.9054187192118226,0.8051679586563307
4,ethos-race_16_100_best,0.5,8,0.906158357771261,0.8701492537313433
5,ethos-race_16_13,0.5,8,0.906158357771261,0.8512820512820514
6,ethos-race_16_13,0.4,8,0.9372549019607843,0.8843304843304842
7,ethos-race_16_13,0.3,8,0.7793103448275862,0.6216824111560955
8,ethos-race_16_13,0.2,8,0.8398398398398398,0.6982976040353088
9,ethos-race_16_13_best,0.4,8,0.9372549019607843,0.8843304843304842
10,ethos-race_16_21,0.5,8,0.8125,0.7452196382428941
11,ethos-race_16_21,0.4,8,0.8125,0.6216824111560955
12,ethos-race_16_21,0.3,8,0.8125,0.5798295454545455
13,ethos-race_16_21,0.2,8,0.7810361681329424,0.5972222222222222
14,ethos-race_16_21_best,0.5,8,0.8125,0.7452196382428941
15,ethos-race_16_42,0.5,8,0.8435972629521017,0.6453804347826086
16,ethos-race_16_42,0.4,8,0.9687194525904204,0.7751937984496124
17,ethos-race_16_42,0.3,8,0.9375,0.7992188886916386
18,ethos-race_16_42,0.2,8,0.9687194525904204,0.7683294869518906
19,ethos-race_16_42_best,0.4,8,0.9687194525904204,0.7751937984496124
20,ethos-race_16_87,0.5,8,0.8117647058823529,0.8174825174825175
21,ethos-race_16_87,0.4,8,0.7810361681329424,0.7751937984496124
22,ethos-race_16_87,0.3,8,0.75,0.8301082904313865
23,ethos-race_16_87,0.2,8,0.7810361681329424,0.7992188886916386
24,ethos-race_16_87_best,0.5,8,0.8117647058823529,0.8174825174825175
