,prefix,lr,bsz,dev_performance,test_performance
0,yelp_polarity_128_100,0.5,8,0.9960936903944457,0.9668406700428516
1,yelp_polarity_128_100,0.4,8,0.9882810711833371,0.9663120567375887
2,yelp_polarity_128_100,0.3,8,0.9921875,0.965124139448098
3,yelp_polarity_128_100,0.2,8,0.9921870231337362,0.9652614041249036
4,yelp_polarity_128_100_best,0.5,8,0.9960936903944457,0.9668406700428516
5,yelp_polarity_128_13,0.5,8,0.9804684519722286,0.9613147178592205
6,yelp_polarity_128_13,0.4,8,0.9843740462674724,0.9586841075227056
7,yelp_polarity_128_13,0.3,8,0.9765610694012086,0.9593415921056205
8,yelp_polarity_128_13,0.2,8,0.9804684519722286,0.9613155724765492
9,yelp_polarity_128_13_best,0.4,8,0.9843740462674724,0.9586841075227056
10,yelp_polarity_128_21,0.5,8,0.9882810711833371,0.9672342956155301
11,yelp_polarity_128_21,0.4,8,0.9843740462674724,0.9628848566058721
12,yelp_polarity_128_21,0.3,8,0.984375,0.9614259703863772
13,yelp_polarity_128_21,0.2,8,0.9843740462674724,0.9598441099148133
14,yelp_polarity_128_21_best,0.5,8,0.9882810711833371,0.9672342956155301
15,yelp_polarity_128_42,0.5,8,0.9570253483296962,0.9627587161495075
16,yelp_polarity_128_42,0.4,8,0.9570253483296962,0.9626278417315416
17,yelp_polarity_128_42,0.3,8,0.9609160305343512,0.9607829528995784
18,yelp_polarity_128_42,0.2,8,0.9570253483296962,0.9630249016968118
19,yelp_polarity_128_42_best,0.3,8,0.9609160305343512,0.9607829528995784
20,yelp_polarity_128_87,0.5,8,0.9804660674225891,0.9690772079613689
21,yelp_polarity_128_87,0.4,8,0.9765610694012086,0.9689435745474724
22,yelp_polarity_128_87,0.3,8,0.96875,0.9699997008280414
23,yelp_polarity_128_87,0.2,8,0.9726558327611201,0.9694735489132362
24,yelp_polarity_128_87_best,0.5,8,0.9804660674225891,0.9690772079613689
