,prefix,lr,bsz,dev_performance,test_performance
0,wiki_qa_16_100,0.5,8,0.5901477832512315,0.43252847342317924
1,wiki_qa_16_100,0.4,8,0.6235294117647059,0.4499028868997954
2,wiki_qa_16_100,0.3,8,0.5835835835835835,0.41718364768823
3,wiki_qa_16_100,0.2,8,0.6862745098039216,0.4177082910596161
4,wiki_qa_16_100_best,0.2,8,0.6862745098039216,0.4177082910596161
5,wiki_qa_16_13,0.5,8,0.4666666666666667,0.43922692230955157
6,wiki_qa_16_13,0.4,8,0.5307917888563051,0.4345730045761679
7,wiki_qa_16_13,0.3,8,0.5933528836754642,0.38495899380406207
8,wiki_qa_16_13,0.2,8,0.5625,0.4247658290877077
9,wiki_qa_16_13_best,0.3,8,0.5933528836754642,0.38495899380406207
10,wiki_qa_16_21,0.5,8,0.5835835835835835,0.3561491553901421
11,wiki_qa_16_21,0.4,8,0.6476476476476476,0.2994666977574058
12,wiki_qa_16_21,0.3,8,0.5933528836754642,0.3397491951698569
13,wiki_qa_16_21,0.2,8,0.6190476190476191,0.38452882238772923
14,wiki_qa_16_21_best,0.4,8,0.6476476476476476,0.2994666977574058
15,wiki_qa_16_42,0.5,8,0.5625,0.4295099269405322
16,wiki_qa_16_42,0.4,8,0.6532019704433498,0.45300622753786446
17,wiki_qa_16_42,0.3,8,0.6862745098039216,0.444478580439144
18,wiki_qa_16_42,0.2,8,0.6235294117647059,0.4944462026174024
19,wiki_qa_16_42_best,0.3,8,0.6862745098039216,0.444478580439144
20,wiki_qa_16_87,0.5,8,0.4817813765182186,0.3941561906843818
21,wiki_qa_16_87,0.4,8,0.5933528836754642,0.37252791770436
22,wiki_qa_16_87,0.3,8,0.625,0.36313137419685804
23,wiki_qa_16_87,0.2,8,0.5901477832512315,0.3662782827111729
24,wiki_qa_16_87_best,0.3,8,0.625,0.36313137419685804
