,prefix,lr,bsz,dev_performance,test_performance
0,ethos-religion_16_100,0.5,8,0.5588547189819725,0.49584278155706724
1,ethos-religion_16_100,0.4,8,0.6235294117647059,0.49155844155844153
2,ethos-religion_16_100,0.3,8,0.6000000000000001,0.2267195405442363
3,ethos-religion_16_100,0.2,8,0.6113360323886641,0.4470338983050848
4,ethos-religion_16_100_best,0.4,8,0.6235294117647059,0.49155844155844153
5,ethos-religion_16_13,0.5,8,0.6875,0.561344537815126
6,ethos-religion_16_13,0.4,8,0.5844155844155844,0.5837320574162679
7,ethos-religion_16_13,0.3,8,0.539313399778516,0.48552754435107376
8,ethos-religion_16_13,0.2,8,0.625,0.5241379310344828
9,ethos-religion_16_13_best,0.5,8,0.6875,0.561344537815126
10,ethos-religion_16_21,0.5,8,0.5333333333333333,0.49155844155844153
11,ethos-religion_16_21,0.4,8,0.6559139784946237,0.47394183702850556
12,ethos-religion_16_21,0.3,8,0.5933528836754642,0.4387096774193549
13,ethos-religion_16_21,0.2,8,0.6389743589743591,0.48552754435107376
14,ethos-religion_16_21_best,0.4,8,0.6559139784946237,0.47394183702850556
15,ethos-religion_16_42,0.5,8,0.5333333333333333,0.5741433918802189
16,ethos-religion_16_42,0.4,8,0.5555555555555556,0.5396825396825398
17,ethos-religion_16_42,0.3,8,0.4909862142099682,0.5404929577464789
18,ethos-religion_16_42,0.2,8,0.6190476190476191,0.4387096774193549
19,ethos-religion_16_42_best,0.2,8,0.6190476190476191,0.4387096774193549
20,ethos-religion_16_87,0.5,8,0.4385964912280702,0.49155844155844153
21,ethos-religion_16_87,0.4,8,0.5270935960591133,0.49155844155844153
22,ethos-religion_16_87,0.3,8,0.5195195195195195,0.5166666666666667
23,ethos-religion_16_87,0.2,8,0.6267232237539766,0.4805970149253732
24,ethos-religion_16_87_best,0.2,8,0.6267232237539766,0.4805970149253732
