,task,entry,dev_performance,test_performance
101,race-high,race-high_32_13,0.53125,0.2451463343958273
102,race-high,race-high_32_21,0.28125,0.1848739495798319
103,race-high,race-high_32_42,0.4375,0.2405099971022891
104,race-high,race-high_32_87,0.40625,0.2176180817154448
105,race-high,mean,0.4,0.2305418719211822
106,race-high,std,0.08477912478906585,0.02728566725014934
107,,,,
108,samsum,samsum_32_100,0.4175815707848905,0.3918731943452367
109,samsum,samsum_32_13,0.4275123218062905,0.3362063681208863
110,samsum,samsum_32_21,0.3969421306421719,0.3551195416083423
111,samsum,samsum_32_42,0.3797331779859487,0.3586816272166394
112,samsum,samsum_32_87,0.4286417069424605,0.3656089794136001
113,samsum,mean,0.41008218163235244,0.36149794214094094
114,samsum,std,0.018964332660206373,0.01804348033751122
115,,,,
116,superglue-rte,superglue-rte_16_100,0.71875,0.51985559566787
117,superglue-rte,superglue-rte_16_13,0.65625,0.5379061371841155
118,superglue-rte,superglue-rte_16_21,0.625,0.5379061371841155
119,superglue-rte,superglue-rte_16_42,0.59375,0.5054151624548736
120,superglue-rte,superglue-rte_16_87,0.6875,0.51985559566787
121,superglue-rte,mean,0.65625,0.524187725631769
122,superglue-rte,std,0.04419417382415922,0.012380092562803076
123,,,,
124,tweet_eval-irony,tweet_eval-irony_16_100,0.4528985507246377,0.3651911107988086
125,tweet_eval-irony,tweet_eval-irony_16_13,0.5555555555555556,0.5489061348227118
126,tweet_eval-irony,tweet_eval-irony_16_21,0.7793103448275862,0.3605305887570603
127,tweet_eval-irony,tweet_eval-irony_16_42,0.6235294117647059,0.1774614179154943
128,tweet_eval-irony,tweet_eval-irony_16_87,0.6825396825396826,0.3919245657713707
129,tweet_eval-irony,mean,0.6187667090824336,0.3688027636130891
130,tweet_eval-irony,std,0.11078973810411898,0.11803798163505165
131,,,,
