,task,entry,dev_performance,test_performance
99,glue-qnli,glue-qnli_16_42,0.75,0.5608639941424126
100,glue-qnli,glue-qnli_16_87,0.625,0.5021050704740985
101,glue-qnli,mean,0.71875,0.5274391360058576
102,glue-qnli,std,0.05590169943749474,0.024880906232328245
103,,,,
104,hatexplain,hatexplain_16_100,0.4559349593495935,0.2139727861756605
105,hatexplain,hatexplain_16_13,0.688888888888889,0.3773549203403011
106,hatexplain,hatexplain_16_21,0.531054131054131,0.1887753501898147
107,hatexplain,hatexplain_16_42,0.582010582010582,0.1484949699552064
108,hatexplain,hatexplain_16_87,0.5284552845528455,0.1288196475176127
109,hatexplain,mean,0.5572687691712082,0.21148353483571908
110,hatexplain,std,0.07709990710435434,0.08813177874478954
111,,,,
112,quoref,quoref_32_100,0.40625,0.2610856230893452
113,quoref,quoref_32_13,0.4687499999999999,0.2772618062940644
114,quoref,quoref_32_21,0.4947916666666666,0.2635619756587498
115,quoref,quoref_32_42,0.2989583333333333,0.2847722767077605
116,quoref,quoref_32_87,0.5145833333333334,0.3646982945370042
117,quoref,mean,0.43666666666666665,0.2902759952573848
118,quoref,std,0.07793281918136642,0.03822055816634981
119,,,,
120,race-high,race-high_32_100,0.3125,0.1886409736308316
121,race-high,race-high_32_13,0.40625,0.2474645030425963
122,race-high,race-high_32_21,0.40625,0.266589394378441
123,race-high,race-high_32_42,0.375,0.2274702984642132
124,race-high,race-high_32_87,0.40625,0.226890756302521
125,race-high,mean,0.38125,0.2314111851637206
126,race-high,std,0.03644344934278313,0.025924780724667508
127,,,,
128,samsum,samsum_32_100,0.4232177612021667,0.3642213348881022
129,samsum,samsum_32_13,0.4311127506441171,0.3310160833450372
130,samsum,samsum_32_21,0.3884878772210636,0.3674660155826605
131,samsum,samsum_32_42,0.3760957900923695,0.3781252703787285
132,samsum,samsum_32_87,0.4356002171162711,0.361399344491644
133,samsum,mean,0.41090287925519764,0.3604456097372345
134,samsum,std,0.02401674202937511,0.015767810454838594
135,,,,
136,superglue-rte,superglue-rte_16_100,0.8125,0.4909747292418772
137,superglue-rte,superglue-rte_16_13,0.75,0.5126353790613718
138,superglue-rte,superglue-rte_16_21,0.625,0.4801444043321299
139,superglue-rte,superglue-rte_16_42,0.625,0.4981949458483754
140,superglue-rte,superglue-rte_16_87,0.71875,0.5234657039711191
141,superglue-rte,mean,0.70625,0.5010830324909746
142,superglue-rte,std,0.07288689868556626,0.015384314622861044
143,,,,
144,tweet_eval-irony,tweet_eval-irony_16_100,0.4868686868686868,0.5161661753868828
145,tweet_eval-irony,tweet_eval-irony_16_13,0.5607843137254902,0.3334479323896964
146,tweet_eval-irony,tweet_eval-irony_16_21,0.7184750733137829,0.5379492953781735
147,tweet_eval-irony,tweet_eval-irony_16_42,0.625,0.3251034910233989
148,tweet_eval-irony,tweet_eval-irony_16_87,0.6559139784946237,0.532011000916743
149,tweet_eval-irony,mean,0.6094084104805167,0.44893557901897896
150,tweet_eval-irony,std,0.07960111696421102,0.09799663571048321
151,,,,
152,wiki_split,wiki_split_32_100,0.8937196729754515,0.8691070303016286
153,wiki_split,wiki_split_32_13,0.8825909088855239,0.8876800012563432
154,wiki_split,wiki_split_32_21,0.9018585472252544,0.8621702778205556
155,wiki_split,wiki_split_32_42,0.904501748786344,0.8863005334417907
156,wiki_split,wiki_split_32_87,0.8854729015203335,0.894346612288358
157,wiki_split,mean,0.8936287558785814,0.8799208910217352
158,wiki_split,std,0.008652302963438482,0.012173979758440706
159,,,,
160,yelp_polarity,yelp_polarity_16_100,1.0,0.1091227709865503
161,yelp_polarity,yelp_polarity_16_13,0.875,0.0759238946455044
162,yelp_polarity,yelp_polarity_16_21,1.0,0.2088477691950529
163,yelp_polarity,yelp_polarity_16_42,0.7793103448275862,0.7672255217536462
164,yelp_polarity,yelp_polarity_16_87,0.9687194525904204,0.2090098124483471
165,yelp_polarity,mean,0.9246059594836012,0.2740259538058202
166,yelp_polarity,std,0.08589073270082173,0.2522532829350592
167,,,,
