,task,entry,dev_performance,test_performance
99,glue-qnli,glue-qnli_16_42,0.59375,0.5183964854475562
100,glue-qnli,glue-qnli_16_87,0.5625,0.5055830129965221
101,glue-qnli,mean,0.7,0.5301848801025077
102,glue-qnli,std,0.10569709078304852,0.03242709182707751
103,,,,
104,hatexplain,hatexplain_16_100,0.498853019686353,0.1329349752552868
105,hatexplain,hatexplain_16_13,0.6120328473269651,0.2815389250396516
106,hatexplain,hatexplain_16_21,0.5470827970827971,0.1024888557767845
107,hatexplain,hatexplain_16_42,0.5269855108564786,0.123419234084533
108,hatexplain,hatexplain_16_87,0.5809640522875816,0.2543234795316221
109,hatexplain,mean,0.5531836454480351,0.1789410939375756
110,hatexplain,std,0.03977526635603254,0.07382818378132255
111,,,,
112,quoref,quoref_32_100,0.5438988095238095,0.337097401954722
113,quoref,quoref_32_13,0.5072916666666667,0.3206145706145706
114,quoref,quoref_32_21,0.4921875,0.3223612110708885
115,quoref,quoref_32_42,0.4791666666666666,0.3402953677147226
116,quoref,quoref_32_87,0.5572916666666666,0.400698166827199
117,quoref,mean,0.5159672619047619,0.34421334363642053
118,quoref,std,0.029942961176815528,0.02929484663906682
119,,,,
120,race-high,race-high_32_100,0.375,0.2610837438423645
121,race-high,race-high_32_13,0.5,0.2619530570849029
122,race-high,race-high_32_21,0.375,0.2868733700376702
123,race-high,race-high_32_42,0.40625,0.2561576354679803
124,race-high,race-high_32_87,0.46875,0.2486235873659808
125,race-high,mean,0.425,0.26293827875977976
126,race-high,std,0.05077524002897475,0.012870012192222927
127,,,,
128,samsum,samsum_32_100,0.433374948873269,0.3837749148695653
129,samsum,samsum_32_13,0.4150626895213086,0.3533534601498234
130,samsum,samsum_32_21,0.3903347714238567,0.3762669550569439
131,samsum,samsum_32_42,0.3592213996116585,0.3646657462600473
132,samsum,samsum_32_87,0.4319488389790102,0.359505524594041
133,samsum,mean,0.4059885296818206,0.3675133201860842
134,samsum,std,0.028065988649346712,0.011079717404851435
135,,,,
136,superglue-rte,superglue-rte_16_100,0.65625,0.4620938628158845
137,superglue-rte,superglue-rte_16_13,0.6875,0.483754512635379
138,superglue-rte,superglue-rte_16_21,0.6875,0.4873646209386281
139,superglue-rte,superglue-rte_16_42,0.59375,0.5667870036101083
140,superglue-rte,superglue-rte_16_87,0.625,0.4909747292418772
141,superglue-rte,mean,0.65,0.4981949458483754
142,superglue-rte,std,0.036443449342783124,0.03573824886863416
143,,,,
144,tweet_eval-irony,tweet_eval-irony_16_100,0.4868686868686868,0.3448758138413311
145,tweet_eval-irony,tweet_eval-irony_16_13,0.5933528836754642,0.562003511081852
146,tweet_eval-irony,tweet_eval-irony_16_21,0.6559139784946237,0.2737562778986936
147,tweet_eval-irony,tweet_eval-irony_16_42,0.625,0.3257812499999999
148,tweet_eval-irony,tweet_eval-irony_16_87,0.6000000000000001,0.5710246789621096
149,tweet_eval-irony,mean,0.592227109807755,0.41548830635679723
150,tweet_eval-irony,std,0.05708268046901951,0.1255226803164594
151,,,,
152,wiki_split,wiki_split_32_100,0.8917188939296458,0.8761828830086921
