,task,entry,dev_performance,test_performance
102,ethos-race,std,0.07699348274842782,0.09801315908271269
103,,,,
104,ethos-religion,ethos-religion_16_100,0.9375,0.9504273504273504
105,ethos-religion,ethos-religion_16_13,0.9687194525904204,0.9227764956506302
106,ethos-religion,ethos-religion_16_21,0.9375,0.8783216783216783
107,ethos-religion,ethos-religion_16_42,0.9054187192118226,0.9504273504273504
108,ethos-religion,ethos-religion_16_87,0.9687194525904204,0.8522418478260869
109,ethos-religion,mean,0.9435715248785327,0.9108389445306193
110,ethos-religion,std,0.02363979672225497,0.03941568528780134
111,,,,
112,ethos-sexual_orientation,ethos-sexual_orientation_16_100,0.746031746031746,0.5190149103702463
113,ethos-sexual_orientation,ethos-sexual_orientation_16_13,0.8117647058823529,0.7588813303099018
114,ethos-sexual_orientation,ethos-sexual_orientation_16_21,0.8125,0.422865208186309
115,ethos-sexual_orientation,ethos-sexual_orientation_16_42,0.6190476190476191,0.4115942028985507
116,ethos-sexual_orientation,ethos-sexual_orientation_16_87,0.8117647058823529,0.5779850746268657
117,ethos-sexual_orientation,mean,0.7602217553688142,0.5380681452783747
118,ethos-sexual_orientation,std,0.0750704462328842,0.1264770528661841
119,,,,
120,financial_phrasebank,financial_phrasebank_16_100,0.8140417457305503,0.6313616035909768
121,financial_phrasebank,financial_phrasebank_16_13,0.9583129683936136,0.5987632640556179
122,financial_phrasebank,financial_phrasebank_16_21,0.8521301726946889,0.5208125818820802
123,financial_phrasebank,financial_phrasebank_16_42,0.8536764705882353,0.7802292938013452
124,financial_phrasebank,financial_phrasebank_16_87,0.8092031425364757,0.4157462045188939
125,financial_phrasebank,mean,0.8574728999887128,0.5893825895697827
126,financial_phrasebank,std,0.05371761657357907,0.12093315455728625
127,,,,
128,freebase_qa,freebase_qa_32_100,0.03125,0.0050075112669003
129,freebase_qa,freebase_qa_32_13,0.03125,0.0045067601402103
130,freebase_qa,freebase_qa_32_21,0.0,0.0050075112669003
131,freebase_qa,freebase_qa_32_42,0.0,0.0060090135202804
