,prefix,lr,bsz,dev_performance,test_performance
0,dbpedia_14_16_100,0.5,8,0.9865940511101802,0.6499354119160997
1,dbpedia_14_16_100,0.4,8,0.9821297653958945,0.752854332147398
2,dbpedia_14_16_100,0.3,8,0.9865984150258343,0.6730076408874761
3,dbpedia_14_16_100,0.2,8,0.9733364753526043,0.6121581630439296
4,dbpedia_14_16_100_best,0.3,8,0.9865984150258343,0.6730076408874761
5,dbpedia_14_16_13,0.5,8,0.9773678606339897,0.7631306285675925
6,dbpedia_14_16_13,0.4,8,0.9685622489464993,0.6829954087155515
7,dbpedia_14_16_13,0.3,8,0.9774812197606314,0.6201277454960225
8,dbpedia_14_16_13,0.2,8,0.9730125701306915,0.6539352629920812
9,dbpedia_14_16_13_best,0.3,8,0.9774812197606314,0.6201277454960225
10,dbpedia_14_16_21,0.5,8,0.9867213747669155,0.6217348347176302
11,dbpedia_14_16_21,0.4,8,0.9865984150258343,0.6098437897365323
12,dbpedia_14_16_21,0.3,8,0.9823428491631258,0.48478038757585024
13,dbpedia_14_16_21,0.2,8,0.9910670646557743,0.6787157941135364
14,dbpedia_14_16_21_best,0.2,8,0.9910670646557743,0.6787157941135364
15,dbpedia_14_16_42,0.5,8,0.9226979472140762,0.7204009362513734
16,dbpedia_14_16_42,0.4,8,0.99553135037006,0.522285674591244
17,dbpedia_14_16_42,0.3,8,0.9603498692269004,0.4871081058896567
18,dbpedia_14_16_42,0.2,8,0.9228413163897033,0.6213423656549792
19,dbpedia_14_16_42_best,0.4,8,0.99553135037006,0.522285674591244
20,dbpedia_14_16_87,0.5,8,0.9910627007401202,0.720113199785626
21,dbpedia_14_16_87,0.4,8,0.9910627007401202,0.8075894028549859
22,dbpedia_14_16_87,0.3,8,0.9865984150258343,0.8041793744644955
23,dbpedia_14_16_87,0.2,8,0.8582512917190337,0.5660477710117272
24,dbpedia_14_16_87_best,0.5,8,0.9910627007401202,0.720113199785626
